CollectionSurveyKey,CollectionUnitKey,ScbId,VeNr,CUParentStatusCode,CUStatusCode,IndustryCode,PopulationSize,SampleSize,Stratum,AnnualTurnoverTotal,AnnualTurnoverDomestic,AnnualInventories,Netto,IndHandTj,SampleOccasion,Bgrupp
3,3432673,,26122606,00,002,25110,150,10,251XX0001,17457.2305506117,17457.2305506117,0,1,,2023,251XX
3,3432674,,26123034,00,002,33120,416,15,330000002,12490.2944222242,12469.2944222242,0,1,,2023,33000
3,3432675,,26125047,00,002,32990,210,5,321XX0001,2101.8363801953,2101.8363801953,0,1,,2023,321XX
3,3432676,,26126433,00,002,33120,1019,15,330000001,2392.5584976386,2392.5584976386,0,1,,2023,33000
3,3432677,,26128686,00,002,33120,1019,15,330000001,3412.3247587916,3412.3247587916,0,1,,2023,33000
3,3432678,,26146308,00,002,33120,1019,15,330000001,6590.4105904625,6590.4105904625,0,1,,2023,33000
3,3432679,,26177790,00,002,16239,189,5,162000001,11106.0605296418,11106.0605296418,0,1,,2023,16200
3,3432680,,26198812,00,002,14190,48,5,140000002,2389.7814416967,2388.7814416967,0,1,,2023,14000
3,3432681,,26218412,00,002,32501,71,5,325000001,9220.1585421605,9220.1585421605,0,1,,2023,32500
3,3432682,,26218610,00,002,33120,1019,15,330000001,5911.5375264980,5911.5375264980,0,1,,2023,33000
3,3432683,,26235341,00,002,14190,48,5,140000002,3101.6816309501,3094.6816309501,0,1,,2023,14000
3,3432684,,26236190,00,002,33200,416,15,330000002,9220.8630944586,9220.8630944586,0,1,,2023,33000
3,3432685,,26237131,00,002,25620,889,29,255XX0001,14649.1518007411,14649.1518007411,0,1,,2023,255XX
3,3432686,,26238469,00,002,08120,47,5,080000002,24643.6854140345,24643.6854140345,0,1,,2023,08000
3,3432687,,26256552,00,002,28110,173,28,280000001,120783.8678312340,90144.8678312344,0,1,,2023,28000
3,3432688,,26276972,00,002,18122,274,5,180000001,4914.3873363699,4735.3873363699,0,1,,2023,18000
3,3432689,,26278275,00,002,33120,1019,15,330000001,2517.6930889669,1968.6930889669,0,1,,2023,33000
3,3432690,,26287201,00,002,14130,186,5,140000001,746.2329807665,746.2329807665,0,1,,2023,14000
3,3432691,,26296467,00,002,33120,1019,15,330000001,2532.5500212603,2532.5500212603,0,1,,2023,33000
3,3432692,,26302356,00,002,33120,1019,15,330000001,2838.9557790559,2838.9557790559,0,1,,2023,33000
3,3432693,,26303495,00,002,33120,1019,15,330000001,4161.5553568068,4161.5553568068,0,1,,2023,33000
3,3432694,,26304824,00,002,33200,1019,15,330000001,4035.5814541732,2697.5814541732,0,1,,2023,33000
3,3432695,,26324277,00,002,33120,1019,15,330000001,6067.9567617274,6067.9567617274,0,1,,2023,33000
3,3432696,,26329813,00,002,25620,889,29,255XX0001,20859.5498148629,20859.5498148629,0,1,,2023,255XX
3,3432697,,26330753,00,002,33120,1019,15,330000001,3286.0604568402,3286.0604568402,0,1,,2023,33000
3,3432698,,26348722,00,002,33200,416,15,330000002,19752.7060227544,19695.7060227544,0,1,,2023,33000
3,3432699,,26351338,00,002,15120,41,5,150000001,1981.5299060791,1869.5299060791,0,1,,2023,15000
3,3432700,,26352146,00,002,33200,1019,15,330000001,5011.7993955940,5008.7993955940,0,1,,2023,33000
3,3432701,,26368514,00,002,33110,416,15,330000002,10880.6092441045,10880.6092441045,0,1,,2023,33000
3,3432702,,26380949,00,002,33120,1019,15,330000001,2463.1368746079,2463.1368746079,0,1,,2023,33000
3,3432703,,26382135,00,002,10112,203,21,100000001,42063.3500986553,42063.3500986553,0,1,,2023,10000
3,3432704,,26384149,00,002,32990,175,5,321XX0002,4568.9551788647,4500.9551788647,0,1,,2023,321XX
3,3432705,,26393942,00,002,25620,889,29,255XX0001,8482.1865342764,8482.1865342764,0,1,,2023,255XX
3,3432706,,26394411,00,002,33160,1019,15,330000001,2123.7245623537,2123.7245623537,0,1,,2023,33000
3,3432707,,26408369,00,002,32400,175,5,321XX0002,3294.6617596769,2886.6617596769,0,1,,2023,321XX
3,3432708,,26417956,00,002,10612,203,21,100000001,60232.5292543006,16359.5292543006,0,1,,2023,10000
3,3432709,,26418723,00,002,32990,175,5,321XX0002,4620.1679211187,4620.1679211187,0,1,,2023,321XX
3,3432710,,26434571,00,002,26120,26,5,261000002,43475.2895428225,27869.2895428225,0,1,,2023,26100
3,3432711,,26456699,00,002,18122,29,7,180000004,132015.9539457570,110957.9539457570,0,1,,2023,18000
3,3432712,,26459370,00,002,31022,184,6,310000001,11102.9749746521,11102.9749746521,0,1,,2023,31000
3,3432713,,26459453,00,002,10320,203,21,100000001,28886.8058662512,27068.8058662512,0,1,,2023,10000
3,3432714,,26461616,00,002,10112,203,21,100000001,50231.8426277654,50231.8426277654,0,1,,2023,10000
3,3432715,,26464784,00,002,32502,71,5,325000001,8654.4633564124,8654.4633564124,0,1,,2023,32500
3,3432716,,26479881,00,002,25620,889,29,255XX0001,11686.1096154582,11686.1096154582,0,1,,2023,255XX
3,3432717,,26482430,00,002,33120,1019,15,330000001,2550.6927323968,2550.6927323968,0,1,,2023,33000
3,3432718,,26497057,00,002,23610,40,10,230000002,101967.5814308960,99386.5814308966,0,1,,2023,23000
3,3432719,,26498121,00,002,33200,1019,15,330000001,3453.7195825264,3453.7195825264,0,1,,2023,33000
3,3432720,,26507244,00,002,33120,416,15,330000002,18883.0886851547,18854.0886851547,0,1,,2023,33000
3,3432721,,26508028,00,002,33120,1019,15,330000001,2602.3829702652,2602.3829702652,0,1,,2023,33000
3,3432722,,26508309,00,002,33120,1019,15,330000001,3468.1009513443,3468.1009513443,0,1,,2023,33000
3,3432723,,26512194,00,002,33200,1019,15,330000001,3539.7041574372,3539.7041574372,0,1,,2023,33000
3,3432724,,26512699,00,002,33120,1019,15,330000001,2670.4690623474,2670.4690623474,0,1,,2023,33000
3,3432725,,26512723,00,002,13921,87,5,139000001,4102.1044545732,4102.1044545732,0,1,,2023,13900
3,3432726,,26512970,00,002,14190,186,5,140000001,777.0101839228,777.0101839228,0,1,,2023,14000
3,3432727,,26534636,00,002,14130,186,5,140000001,1501.1711306287,1501.1711306287,0,1,,2023,14000
3,3432728,,26540310,00,002,30920,13,5,309000001,30880.3136462858,30880.3136462858,0,1,,2023,30900
3,3432729,,26542159,00,002,33120,1019,15,330000001,7636.9635009765,7636.9635009765,0,1,,2023,33000
3,3432730,,26560300,00,002,27900,37,18,271XX0002,123873.4949582580,122703.4949582580,0,1,,2023,271XX
3,3432731,,26561241,00,002,32502,71,5,325000001,8581.3122400209,8581.3122400209,0,1,,2023,32500
3,3432732,,26562280,00,002,16233,189,5,162000001,10978.5949946641,10949.5949946641,0,1,,2023,16200
3,3432733,,26562868,00,002,25999,889,29,255XX0001,20940.5253055939,20571.5253055939,0,1,,2023,255XX
3,3432734,,26563320,00,002,26200,35,8,262YY0001,36474.1393572806,6469.1393572806,0,1,,2023,262YY
3,3432735,,26564369,00,002,33120,1019,15,330000001,2660.5619797051,2660.5619797051,0,1,,2023,33000
3,3432736,,26565341,00,002,33120,1019,15,330000001,3124.5075617678,3124.5075617678,0,1,,2023,33000
3,3432737,,26565598,00,002,31022,184,6,310000001,16867.6038505330,15160.6038505330,0,1,,2023,31000
3,3432738,,26565853,00,002,33150,1019,15,330000001,4822.1913114679,4822.1913114679,0,1,,2023,33000
3,3432739,,26566950,00,002,16291,191,27,162000002,24947.6061518992,24897.6061518992,0,1,,2023,16200
3,3432740,,26586552,00,002,33120,1019,15,330000001,3002.7989168866,2996.7989168866,0,1,,2023,33000
3,3432741,,26597104,00,002,32990,61,5,321XX0003,23999.4042674073,7.4042674073,0,1,,2023,321XX
3,3432742,,26598433,00,002,18122,274,5,180000001,3877.2882428939,3862.2882428939,0,1,,2023,18000
3,3432743,,26600361,00,002,13100,35,5,131XX0001,2993.3223411068,549.3223411068,0,1,,2023,131XX
3,3432744,,26609974,00,002,33200,416,15,330000002,13231.0567568100,13231.0567568100,0,1,,2023,33000
3,3432745,,26617738,00,002,25210,150,10,251XX0001,22727.9408910436,22727.9408910436,0,1,,2023,251XX
3,3432746,,26620435,00,002,32990,210,5,321XX0001,1381.6002937555,1378.6002937555,0,1,,2023,321XX
3,3432747,,26624411,00,002,14130,186,5,140000001,812.8544442642,812.8544442642,0,1,,2023,14000
3,3432748,,26627075,00,002,32502,21,5,325000003,82302.6142820534,82260.6142820534,0,1,,2023,32500
3,3432749,,26629501,00,002,31022,184,6,310000001,11818.9776558127,11818.9776558127,0,1,,2023,31000
3,3432750,,26644617,00,002,33150,1019,15,330000001,2701.2187436684,2701.2187436684,0,1,,2023,33000
3,3432751,,26646166,00,002,33120,1019,15,330000001,7259.0682925982,7259.0682925982,0,1,,2023,33000
3,3432752,,26646943,00,002,33120,1019,15,330000001,6616.0751221777,6616.0751221777,0,1,,2023,33000
3,3432753,,26660993,00,002,33120,1019,15,330000001,3998.7928965445,3998.7928965445,0,1,,2023,33000
3,3432754,,26677054,00,002,32990,210,5,321XX0001,1664.0640194140,128.0640194140,0,1,,2023,321XX
3,3432755,,26682542,00,002,33120,1019,15,330000001,2258.4806019390,2255.4806019390,0,1,,2023,33000
3,3432756,,26685735,00,002,10111,203,21,100000001,28672.2310835987,28672.2310835987,0,1,,2023,10000
3,3432757,,26686980,00,002,31012,93,7,310000002,30120.0603039156,30120.0603039156,0,1,,2023,31000
3,3432758,,26690636,00,002,25620,889,29,255XX0001,12088.1523608100,12088.1523608100,0,1,,2023,255XX
3,3432759,,26691410,00,002,33120,1019,15,330000001,4144.9141113830,4144.9141113830,0,1,,2023,33000
3,3432760,,26692269,00,002,33120,1019,15,330000001,6614.2741628262,6614.2741628262,0,1,,2023,33000
3,3432761,,26703033,00,002,25999,618,68,255XX0002,47468.2844942072,41917.2844942072,0,1,,2023,255XX
3,3432762,,26705780,00,002,18122,274,5,180000001,8086.6235069968,7026.6235069968,0,1,,2023,18000
3,3432763,,26709295,00,002,33120,1019,15,330000001,4495.9829782935,4495.9829782935,0,1,,2023,33000
3,3432764,,26719823,00,002,33190,1019,15,330000001,5621.2877645292,5621.2877645292,0,1,,2023,33000
3,3432765,,26721308,00,002,32990,210,5,321XX0001,3024.5301783518,6.5301783518,0,1,,2023,321XX
3,3432766,,26722124,00,002,25730,889,29,255XX0001,21379.7958509919,21264.7958509919,0,1,,2023,255XX
3,3432767,,26738435,00,002,33170,181,17,330000003,41882.7827639551,37668.7827639551,0,1,,2023,33000
3,3432768,,26738708,00,002,32120,175,5,321XX0002,8865.1565105400,8865.1565105400,0,1,,2023,321XX
3,3432769,,26741801,00,002,33190,1019,15,330000001,5058.1611333098,5058.1611333098,0,1,,2023,33000
3,3432770,,26755124,00,002,33120,1019,15,330000001,4759.9389480611,4759.9389480611,0,1,,2023,33000
3,3432771,,26761163,00,002,33120,1019,15,330000001,7065.3798096573,7065.3798096573,0,1,,2023,33000
3,3432772,,26776351,00,002,33120,416,15,330000002,15538.1459950014,15538.1459950014,0,1,,2023,33000
3,3432773,,26792416,00,002,22190,139,12,220000001,42829.2109221381,21613.2109221381,0,1,,2023,22000
3,3432774,,26794750,00,002,18122,127,5,180000002,17169.7995878051,17159.7995878051,0,1,,2023,18000
3,3432775,,26796771,00,002,14130,186,5,140000001,895.6554875097,890.6554875097,0,1,,2023,14000
3,3432776,,26836577,00,002,10130,203,21,100000001,33721.8028129285,33721.8028129285,0,1,,2023,10000
3,3432777,,26925800,00,002,31012,93,7,310000002,28331.0176593449,28331.0176593449,0,1,,2023,31000
3,3432778,,27151612,00,002,25620,618,68,255XX0002,31369.8606484031,31369.8606484031,0,1,,2023,255XX
3,3432779,,27168780,00,002,33120,416,15,330000002,12298.8262964801,12298.8262964801,0,1,,2023,33000
3,3432780,,27185305,00,002,33120,1019,15,330000001,5685.6452207554,5685.6452207554,0,1,,2023,33000
3,3432781,,27205814,00,002,13921,87,5,139000001,4102.2169982611,4102.2169982611,0,1,,2023,13900
3,3432782,,27213230,00,002,32990,29,5,321XX0004,79449.8754854383,79449.8754854383,0,1,,2023,321XX
3,3432783,,27235746,00,002,33190,1019,15,330000001,3356.1405779580,3356.1405779580,0,1,,2023,33000
3,3432784,,27240555,00,002,33200,1019,15,330000001,2749.9007388569,2749.9007388569,0,1,,2023,33000
3,3432785,,27276419,00,002,31012,93,7,310000002,28622.0650246398,27925.0650246398,0,1,,2023,31000
3,3432786,,27319805,00,002,33170,416,15,330000002,15160.9557177512,15160.9557177512,0,1,,2023,33000
3,3432787,,27333228,00,002,33120,1019,15,330000001,2293.4716562192,2293.4716562192,0,1,,2023,33000
3,3432788,,27415025,00,002,33120,416,15,330000002,18759.5372759196,18549.5372759196,0,1,,2023,33000
3,3562664,S140010331,263111,00,001,33200,68,45,330000004,185769.2403160750,185772.2403160750,,0,0,2023,33000
3,3562665,S140010307,303586,00,001,33160,68,45,330000004,129675.2847542740,35588.2847542743,,0,0,2023,33000
3,3562666,S140010232,310920,00,001,33120,8,8,330000006,693745.1723300980,693745.1723300980,,0,1,2023,33000
3,3562667,S213000052,331983,00,001,33160,68,45,330000004,126609.4932843540,76851.4932843540,,0,0,2023,33000
3,3562668,S213000055,338814,00,001,33120,416,15,330000002,11197.3843777804,10635.3843777804,,0,0,2023,33000
3,3562669,S213000067,448233,00,001,33150,416,15,330000002,12077.1719838716,12077.1719838716,,0,0,2023,33000
3,3562670,S140009643,463364,00,001,33120,68,45,330000004,84025.9193185101,73199.9193185101,,0,0,2023,33000
3,3562671,S140009248,528307,00,001,33110,68,45,330000004,125842.9777189120,112002.9777189120,,0,0,2023,33000
3,3562672,S140010325,545111,00,001,33200,68,45,330000004,148414.4821597740,147873.4821597740,,0,0,2023,33000
3,3562673,S140010223,547653,00,001,33110,68,45,330000004,92957.1519851084,92957.1519851084,,0,0,2023,33000
3,3562674,S140010219,564120,00,001,33110,68,45,330000004,341797.3531416980,297366.3531416980,,0,0,2023,33000
3,3562675,S140007577,579573,00,001,33120,8,8,330000006,1693012.5034091700,1685805.5034091700,,0,1,2023,33000
3,3562676,S170004035,612473,00,001,33140,68,45,330000004,157701.1691237190,157261.1691237190,,0,0,2023,33000
3,3562677,S233000035,666842,00,001,33120,181,17,330000003,30878.9110249536,30840.9110249536,,0,0,2023,33000
3,3562678,S233000038,671743,00,001,33120,181,17,330000003,28097.1501843003,28097.1501843003,,0,0,2023,33000
3,3562679,S140010237,743286,00,001,33120,68,45,330000004,127441.6917495740,127265.6917495740,,0,0,2023,33000
3,3562680,S140010316,802108,00,001,33170,68,45,330000004,142767.4119787190,93867.4119787192,,0,0,2023,33000
3,3562681,S223000576,838326,00,001,33120,68,45,330000004,113811.0247254720,113771.0247254720,,0,0,2023,33000
3,3562682,S203000066,918953,00,001,33120,68,45,330000004,90414.6643641409,84545.6643641409,,0,0,2023,33000
3,3562683,S233000060,936583,00,001,33120,416,15,330000002,16363.9967164546,16307.9967164546,,0,0,2023,33000
3,3562684,S233000061,941252,00,001,33110,416,15,330000002,20138.1325104292,19746.1325104292,,0,0,2023,33000
3,3562685,S170004055,962795,00,001,33110,181,17,330000003,37192.1065858943,10709.1065858943,,0,0,2023,33000
3,3562686,S203000067,976019,00,001,33150,1019,15,330000001,5362.4844811548,5362.4844811548,,0,0,2023,33000
3,3562687,S203000073,1118504,00,001,33120,416,15,330000002,13134.9786883213,13134.9786883213,,0,0,2023,33000
3,3562688,S233000082,1314897,00,001,33120,1019,15,330000001,5054.9288026021,5054.9288026021,,0,0,2023,33000
3,3562689,S233000083,1319656,00,001,33120,181,17,330000003,66888.9215544869,56652.9215544869,,0,0,2023,33000
3,3562690,S203000084,1358415,00,001,33150,68,45,330000004,236302.2086207800,229390.2086207800,,0,0,2023,33000
3,3562691,S213000130,1385079,00,001,33120,1019,15,330000001,7065.7159541843,7065.7159541843,,0,0,2023,33000
3,3562692,S203000098,1676154,00,001,33200,1019,15,330000001,3172.5194153563,3100.5194153563,,0,0,2023,33000
3,3562693,S213000151,1787712,00,001,33120,1019,15,330000001,4915.0939023936,4915.0939023936,,0,0,2023,33000
3,3562694,S233000110,1891241,00,001,33200,68,45,330000004,81001.2984659200,81001.2984659200,,0,0,2023,33000
3,3562695,S233000112,1914753,00,001,33120,181,17,330000003,32739.3558791058,32739.3558791058,,0,0,2023,33000
3,3562696,S233000119,2085942,00,001,33120,416,15,330000002,22488.0941414358,22488.0941414358,,0,0,2023,33000
3,3562697,S180005084,2140945,00,001,33200,68,45,330000004,228079.2814870290,208115.2814870290,,0,0,2023,33000
3,3562698,S223000618,2157089,00,001,33200,68,45,330000004,267461.5982790660,261103.5982790660,,0,0,2023,33000
3,3562699,S233000125,2818037,00,001,33120,1019,15,330000001,6642.6531320507,6642.6531320507,,0,0,2023,33000
3,3562700,S140010310,9055229,00,001,33170,8,8,330000006,1552705.4569094200,1552705.4569094200,,0,1,2023,33000
3,3562701,S233000144,9525510,00,001,33120,181,17,330000003,37852.9551308389,37852.9551308389,,0,0,2023,33000
3,3562702,S213000186,9728833,00,001,33120,181,17,330000003,44219.1433757716,44219.1433757716,,0,0,2023,33000
3,3562703,S140010309,9872490,00,001,33170,8,8,330000006,805524.3223304060,799827.3223304060,,0,0,2023,33000
3,3562704,S203000136,10195089,00,001,33140,181,17,330000003,31687.0633450240,31687.0633450240,,0,0,2023,33000
3,3562705,S140010281,10251270,00,001,33130,68,45,330000004,212187.6906490630,154772.6906490630,,0,0,2023,33000
3,3562706,S140009503,10498004,00,001,33140,68,45,330000004,290021.4429975920,233321.4429975920,,0,0,2023,33000
3,3562707,S140010308,10554517,00,001,33170,8,8,330000006,1176051.6163794200,1080583.6163794200,,0,0,2023,33000
3,3562708,S140010291,10699411,00,001,33150,68,45,330000004,371668.3775034910,222303.3775034910,,0,0,2023,33000
3,3562709,S140010226,10962413,00,001,33120,2,2,330000005,424675.7807375220,330299.7807375210,,0,1,2023,33000
3,3562710,S160000061,11005865,00,001,33200,181,17,330000003,50695.4058287259,13194.4058287259,,0,0,2023,33000
3,3562711,S213000204,11811221,00,001,33150,416,15,330000002,20533.8575671240,19184.8575671240,,0,0,2023,33000
3,3562712,S140003508,12124525,00,001,33120,68,45,330000004,167905.6623691620,167905.6623691620,,0,0,2023,33000
3,3562713,S203000143,12590196,00,001,33160,68,45,330000004,235583.6284510950,732.6284510958,,0,0,2023,33000
3,3562714,S213000209,12677175,00,001,33120,416,15,330000002,11247.0147381081,11247.0147381081,,0,0,2023,33000
3,3562715,S140010313,12983672,00,001,33170,68,45,330000004,345655.0690137460,254691.0690137460,,0,0,2023,33000
3,3562716,S203000148,13382783,00,001,33120,416,15,330000002,15510.0009722065,15510.0009722065,,0,0,2023,33000
3,3562717,S193000112,13459110,00,001,33150,181,17,330000003,30523.7012646603,29498.7012646603,,0,0,2023,33000
3,3562718,S140010320,13996814,00,001,33200,68,45,330000004,315563.9566648190,195964.9566648190,,0,0,2023,33000
3,3562719,S193000118,14313209,00,001,33120,416,15,330000002,11553.5538475594,11553.5538475594,,0,0,2023,33000
3,3562720,S223000635,14647549,00,001,33200,68,45,330000004,114266.6927970360,91135.6927970366,,0,0,2023,33000
3,3562721,S233000192,16541997,00,001,33200,68,45,330000004,130000.4750756670,12065.4750756678,,0,0,2023,33000
3,3562722,S160004205,17574138,00,001,33120,68,45,330000004,124253.6176174950,123432.6176174950,,0,0,2023,33000
3,3562723,S233000197,17715301,00,001,33120,416,15,330000002,11297.9001807774,11297.9001807774,,0,0,2023,33000
3,3562724,S233000199,18035063,00,001,33120,1019,15,330000001,8650.3524011986,8650.3524011986,,0,0,2023,33000
3,3562725,S203000162,18319608,00,001,33120,68,45,330000004,81149.4393302034,77778.4393302034,,0,0,2023,33000
3,3562726,S233000208,19135441,00,001,33150,181,17,330000003,31259.8024040634,34.8024040634,,0,0,2023,33000
3,3562727,S213000244,19691559,00,001,33120,68,45,330000004,74636.3616467331,71181.3616467331,,0,0,2023,33000
3,3562728,S150001747,20226957,00,001,33150,68,45,330000004,116226.4601230280,116220.4601230280,,0,0,2023,33000
3,3562729,S170004143,20343901,00,001,33200,68,45,330000004,131836.2860816760,131822.2860816760,,0,0,2023,33000
3,3562730,S203000178,20459061,00,001,33120,181,17,330000003,34354.8645731038,33551.8645731038,,0,0,2023,33000
3,3562731,S213000251,20565784,00,001,33150,1019,15,330000001,3819.3805773645,3819.3805773645,,0,0,2023,33000
3,3562732,S233000217,20682662,00,001,33120,181,17,330000003,30791.6830371092,30617.6830371092,,0,0,2023,33000
3,3562733,S140010319,21039359,00,001,33190,68,45,330000004,165961.6537304630,162324.6537304630,,0,0,2023,33000
3,3562734,S160004221,21308093,00,001,33120,68,45,330000004,164257.9651751840,155468.9651751840,,0,0,2023,33000
3,3562735,S160004224,21625132,00,001,33120,68,45,330000004,124034.8200954660,124034.8200954660,,0,0,2023,33000
